	level_0	Unnamed: 0	index	sentence	label
4105	4563	4563	5068	How many inches apart are adjacent pins in tenpin bowling ?	5
4106	4564	4564	5069	How many miles of corridors are in The Pentagon ?	5
4107	4565	4565	5070	How do you find the area of a circle ?	1
4108	4566	4566	5071	What U.S. state includes the San Juan Islands ?	4
4109	4567	4567	5073	What do the red-and-white stripes on a barbershop pole stand for ?	1
4110	4569	4569	5075	How deep is a fathom ?	5
4111	4570	4570	5076	What was the `` Dead Man 's Hand '' ?	1
4112	4571	4571	5077	What was Fred Astaire 's dancing partner 's name ?	3
4113	4572	4572	5078	How do I find a web address for a company ?	1
4114	4573	4573	5079	What is the highest number of home runs on record for any one game ?	5
4115	4574	4574	5080	What are some of Australia 's native flora ?	2
4116	4575	4575	5081	What heavyweight boxer was known as The Wild Bull of the Pampas ?	3
4117	4576	4576	5082	How many quarts of whole milk is needed to make one pound of butter ?	5
4118	4577	4577	5083	What London street claims to be the world center for men 's tailoring ?	4
4119	4578	4578	5084	How old is the universe ?	5
4120	4579	4579	5085	When does the Bible say the seasons started ?	5
4121	4580	4580	5086	What animal has been called The Poor Man 's Cow ?	2
4122	4581	4581	5088	What bordering country is due north of Costa Rica ?	4
4123	4582	4582	5089	What Morris West novel deals with Russian bishop who becomes Pope ?	2
4124	4584	4584	5092	The Olympic Games in which year allowed Nadia Comaneci to become popular ?	5
4125	4585	4585	5094	What soft drink held a national flavor poll in 1967 ?	2
4126	4586	4586	5095	Colin Powell is famous for what ?	1
4127	4587	4587	5096	The Jewish alphabet is known as what ?	2
4128	4588	4588	5097	What is a fear of home surroundings ?	2
4129	4589	4589	5099	What is a specimen of basidiomycetes ?	1
4130	4591	4591	5101	What is the capital of California ?	4
4131	4592	4592	5102	What country comes last in an alphabetical list ?	4
4132	4593	4593	5103	What are faults in the earth 's crust ?	1
4133	4594	4594	5104	What was an `` Asiento '' ?	1
4134	4595	4595	5105	What kind of greeting is appropriate to send on Yom Kippur ?	1
4135	4596	4596	5106	How hot should the oven be when baking Peachy Oat Muffins ?	5
4136	4597	4597	5107	What is dextropropoxyphen napsylate ?	1
4137	4598	4598	5108	What Don McLean song laments the day Buddy Holly died ?	2
4138	4599	4599	5109	What is Srpska Krajina ?	1
4139	4600	4600	5110	How was the Kennedy money made ?	1
4140	4601	4601	5111	What country is the worlds leading supplier of cannabis ?	4
4141	4602	4602	5112	What was the orca 's name that died of a fungal infection at Sea World ?	2
4142	4603	4603	5113	Who is the President of Pergament ?	3
4143	4604	4604	5114	What city is the Kentucky Horse Park near ?	4
4144	4605	4605	5115	What does Esa-Pekka Salonen look like ?	1
4145	4606	4606	5116	What cereal goes `` snap , crackle , pop '' ?	2
4146	4607	4607	5117	How did water appear on the earth ?	1
4147	4609	4609	5119	What does Robert mean ?	1
4148	4610	4610	5120	How do anti-locking brakes work ?	1
4149	4611	4611	5121	What colors is magenta made of ?	2
4150	4612	4612	5122	How does the chain of command work inside an US army Apache helicopter ?	1
4151	4613	4613	5123	Which medium is Hamblen the first singing cowboy in ?	2
4152	4614	4614	5124	What is the name of Jamiroquai new album ?	2
4153	4615	4615	5125	What is a hormone ?	1
4154	4616	4616	5126	What American naval officer broke Japan 's isolationist policy in 1853 ?	3
4155	4617	4617	5127	What is fellatio ?	1
4156	4618	4618	5128	What characteristics contribute to its `` intelligence '' ?	1
4157	4619	4619	5129	What significant battle was fought in Belgium in 1815 ?	2
4158	4620	4620	5130	Which police department made the all-time biggest cocaine bust in Ventura County ?	3
4159	4621	4621	5131	Who gave us the `` Rolling Writer '' ?	3
4160	4622	4622	5132	How were the days of the week named ?	1
4161	4624	4624	5134	What 1965 film had Jack Lemmon portraying a cartoonist ?	2
4162	4626	4626	5136	What 's the traditional drink at the Kentucky Derby ?	2
4163	4627	4627	5137	Who is the head of the World Bank ?	3
4164	4628	4628	5138	Why do some jets have a vapor trail , and others do not ?	1
4165	4629	4629	5139	What is a fear of childbirth ?	2
4166	4631	4631	5141	What species was Winnie the Pooh ?	2
4167	4632	4632	5142	How much calcium should an adult female have daily ?	5
4168	4633	4633	5143	What is the most popular last name ?	3
4169	4635	4635	5145	Who moderated the first Kennedy-Nixon TV debate ?	3
4170	4636	4636	5146	Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?	3
4171	4637	4637	5147	What is the S&P 500 used for ?	1
4172	4638	4638	5148	What does `` Philebus-like '' mean ?	1
4173	4639	4639	5149	When was Nostradamus born ?	5
4174	4640	4640	5150	What are the ingredients of Coca-Cola ?	2
4175	4641	4641	5151	Who 's the only U.S. president to have won a Pulitzer Prize ?	3
4176	4642	4642	5152	What is nuclear proliferation ?	1
4177	4643	4643	5153	Who was Maria Theresa ?	3
4178	4644	4644	5154	What is the country of origin for the name Thomas ?	4
4179	4645	4645	5155	Why do you say `` God bless you '' when people sneeze ?	1
4180	4646	4646	5156	What is the population of the largest Chilean city	5
4181	4647	4647	5157	What country has the highest per capita consumption of cheese ?	4
4182	4648	4648	5159	Who invented `` The Muppets '' ?	3
4183	4649	4649	5160	Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?	1
4184	4650	4650	5162	Who are cartoondom 's Super Six ?	3
4185	4651	4651	5163	What does `` E Pluribus Unum '' on the penny mean ?	1
4186	4652	4652	5164	What 's the difference between TFT and dual-scan display ?	1
4187	4654	4654	5167	Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?	4
4188	4655	4655	5168	What does the word `` opera '' mean ?	1
4189	4656	4656	5169	How tall was the animated Frankenstein	5
4190	4657	4657	5170	How do you ask questions ?	1
4191	4659	4659	5172	What countries have the highest ratio of university students ?	4
4192	4660	4660	5174	What is the world 's best selling cookie ?	2
4193	4661	4661	5175	How many miles is it from NY to Austria ?	5
4194	4662	4662	5176	Where did the energy for the Big Bang come from ?	1
4195	4663	4663	5177	How big is the universe actually ?	5
4196	4664	4664	5178	What is the difference between the Koran and The Bible ?	1
4197	4665	4665	5179	What monarch signed the Magna Carta ?	3
4198	4666	4666	5180	What 's the U.S. Navy hymn ?	2
4199	4667	4667	5181	How many sides does a heptagon have ?	5
4200	4669	4669	5184	Where are there aborigines ?	4
4201	4670	4670	5185	What toy can you make sleep ?	2
4202	4671	4671	5186	What caused the division between the Anglicans and the Vatican ?	1
4203	4672	4672	5187	What corporation does Madonna advertise for ?	3
4204	4673	4673	5188	On what river is Rome built ?	4
4205	4674	4674	5191	What cathedral was Thomas Becket murdered in ?	4
4206	4675	4675	5192	Why was Curious George curious ?	1
4207	4676	4676	5193	How did U.S.A become involved in the Barbary Wars	1
4208	4677	4677	5194	The Kentucky Horse Park is close to which American city ?	4
4209	4678	4678	5195	What store does Martha Stewart advertise for ?	3
4210	4679	4679	5196	What do you know about multicultural and multilingual schools ?	1
4211	4680	4680	5197	What is the origin of U.S. Army sergeant 's stripes ?	1
4212	4681	4681	5198	How old was Sir Edmund Hillary when he climbed Mt. Everest ?	5
4213	4682	4682	5199	Where in a tree does photosynthesis occur ?	4
4214	4683	4683	5200	What are some science fair projects for 8th graders ?	2
4215	4685	4685	5202	What airport is on the Piccadilly subway line ?	4
4216	4687	4687	5205	What was the first ready-to-eat breakfast cereal ?	2
4217	4688	4688	5206	What did Benny Carter play ?	2
4218	4689	4689	5207	What seven digits follow the area code in the number for long distance information ?	5
4219	4690	4690	5208	What city 's airport is named Logan International ?	4
4220	4691	4691	5209	What Pope inaugurated Vatican International Radio ?	3
4221	4693	4693	5211	How many names are there for Eskimo people ?	5
4222	4694	4694	5212	What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?	3
4223	4695	4695	5213	What shape-shifting menace did Rom come to Earth to fight ?	2
4224	4696	4696	5215	What causes headaches ?	1
4225	4697	4697	5216	Names of books by James A. Michener set in the following locations ?	2
4226	4698	4698	5217	When was the first stained glass window made ?	5
4227	4699	4699	5218	What company 's trademark was His Master 's Voice ?	3
4228	4700	4700	5219	What Pope inaugurated Vatican International Radio ?	3
4229	4701	4701	5220	What director made one silent and one sound version of The Ten Commandments ?	3
4230	4702	4702	5221	When did swimming become commonplace ?	5
4231	4703	4703	5222	Which presidents of the USA were Masons ?	3
4232	4704	4704	5223	Who was the tallest U.S. president ?	3
4233	4705	4705	5225	How can I enforce new rules to a group of youngsters who have been allowed to do as they please .	1
4234	4706	4706	5227	What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?	3
4235	4708	4708	5229	What president also became a supreme court justice ?	3
4236	4709	4709	5230	When does menstruation begin ?	5
4237	4710	4710	5231	Where did makeup originate ?	4
4238	4711	4711	5232	What is the only modern language that capitalizes its singular first-person pronoun ?	2
4239	4712	4712	5233	What is the claim to fame of Agra , India ?	1
4240	4713	4713	5234	What flag flies over Wake Island ?	2
4241	4714	4714	5235	How deep is a fathom ?	5
4242	4715	4715	5236	What Kennedy was married to Ethel ?	2
4243	4716	4716	5237	What U.S. state is Mammoth Cave National Park in ?	4
4244	4717	4717	5238	What is the most famous German word in the English language ?	2
4245	4719	4719	5240	What is widely used to detect birth defects ?	2
4246	4721	4721	5242	Who killed JFK ?	3
4247	4722	4722	5243	Who was the star witness at the Senate Watergate hearings ?	3
4248	4723	4723	5244	What is the Order of the Arrow in Boy Scouts ?	1
4249	4724	4724	5245	In what country is a stuck-out tongue a friendly greeting ?	4
4250	4725	4725	5246	What are the five basic swimming strokes ?	2
4251	4726	4726	5247	Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?	3
4252	4727	4727	5248	Where is Erykah Badu originally from ?	4
4253	4728	4728	5249	Where can I buy a pony on the Big Island for my daughter ?	4
4254	4729	4729	5250	How old was George Washington when he died ?	5
4255	4730	4730	5251	What is the recipe or formula for Coca-Cola ?	2
4256	4731	4731	5253	What is the origin of the term `` blue moon , '' and how often do they occur ?	1
4257	4732	4732	5254	How many blacks served in the Vietnam War	5
4258	4733	4733	5255	What were the last names of gangsters Bonnie and Clyde ?	3
4259	4734	4734	5256	What is the address of the famous Mexican star `` Thalia '' ?	4
4260	4735	4735	5257	What does a man suffering from diphallic terata have ?	2
4261	4736	4736	5258	Who invented panties ?	3
4262	4737	4737	5259	What is Pittsburgh 's baseball team called ?	3
4263	4738	4738	5260	What is p.m. an abbreviation for , as in 5 p.m. ?	0
4264	4739	4739	5261	What sport can a free-legged pacer compete in ?	2
4265	4740	4740	5262	What does CPR stand for ?	0
4266	4741	4741	5263	What President had never held an elected office until he was elected to the White House ?	3
4267	4742	4742	5264	What are the diseases that can be cured by black cumin ?	2
4268	4744	4744	5266	Who is the richest person in the world ?	3
4269	4745	4745	5267	What is an aurora ?	1
4270	4746	4746	5268	How much time does the blinking of an eye take ?	5
4271	4748	4748	5270	What 's the biggest-selling U.S. magazine aimed at a black audience ?	2
4272	4749	4749	5271	How deep is a fathom ?	5
4273	4750	4750	5272	What is the primary language of the Philippines ?	2
4274	4751	4751	5273	When did the use of `` the syringe '' first appear in medicinal history ?	5
4275	4752	4752	5274	What was the Long March in China ?	1
4276	4753	4753	5275	What international organization was founded by Clara Barton ?	3
4277	4754	4754	5276	What corporation does Madonna advertise for ?	3
4278	4755	4755	5277	What is the Islamic equivalent of the Red Cross ?	2
4279	4756	4756	5278	How many people visit the Pope each month ?	5
4280	4759	4759	5282	Who is buried in the great pyramid of Giza ?	3
4281	4760	4760	5283	What is the most important nation in the world , historically ?	4
4282	4761	4761	5285	When was the first railroad from the east coast to the west coast completed ?	5
4283	4762	4762	5286	How fast can a Corvette go ?	5
4284	4763	4763	5287	What do a diamond and lump of coal have in common ?	1
4285	4764	4764	5288	What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?	3
4286	4765	4765	5291	How much did a McDonald 's hamburger cost in 1963 ?	5
4287	4766	4766	5292	What is the name of the company that manufactures the `` American Girl '' doll collection ?	3
4288	4767	4767	5293	What is a horologist ?	1
4289	4768	4768	5294	What was the effect of the Yalta Conference ?	1
4290	4769	4769	5295	Where is the group M People from ?	4
4291	4770	4770	5296	What country is famous for Persian rugs ?	4
4292	4771	4771	5298	How long should you feed your puppy Purina Puppy Chow ?	5
4293	4772	4772	5299	What do the figures represent on the Easter Island ?	1
4294	4773	4773	5301	What is the name given to the Islamic counterpart of the Red Cross ?	2
4295	4774	4774	5302	How does a submarine operate ?	1
4296	4775	4775	5303	What city is graced by the Arch of Titus ?	4
4297	4776	4776	5304	What is Michael Jackson 's father 's name ?	3
4298	4777	4777	5305	Who was the girl in Peter Sellers 's soup ?	3
4299	4778	4778	5306	What creative genius said : `` Everything comes to him who hustles while he waits '' ?	3
4300	4779	4779	5307	How is Paraguay for vacations ?	1
4301	4780	4780	5308	Where is the world 's most active volcano located ?	4
4302	4781	4781	5310	What country is bounded in part by the Indian Ocean and Coral and Tasman seas ?	4
